Product_Name,Brand,Reviews,Price,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
Ppushu Ppushu Noodle Snack Spicy Rice Cake Flavor 90g,ottogi,79,0.89,Korea,4,Yami,Noodle,400,1600,356
Ppushu Ppushu Noodle Snack Bulgogi flavor 90g,ottogi,89,0.89,Korea,4,Yami,Noodle,400,1600,356
West Lake Osmanthus Lotus Root Noodle 300g,zhiweiguan,6,11.99,Mainland China,5,Yami,Noodle,400,1600,4796
Crispy Noodle Sichuan Spicy Flavor 40g,unif,154,0.89,Taiwan,4.6,Yami,Noodle,400,1600,356
Kimchi Dried Noodle 20pcs,ve wong,28,3.49,Taiwan,4,Yami,Noodle,400,1600,1396
Noodle Snack Spicy Crawfish Flavor 24g,mofashi,13,0.79,Mainland China,4.3,Yami,Noodle,400,1600,316
Prince Noodle Original Flavor 20 packs,ve wong,111,3.49,Taiwan,4.6,Yami,Noodle,400,1600,1396
Noodle Cracker Green Onion Fried Chicken Flavor 40g,master kong,10,0.99,Mainland China,4.5,Yami,Noodle,400,1600,396
Noodle Snack Seafood Flavor 46g,mofashi,10,0.99,Mainland China,4.5,Yami,Noodle,400,1600,396
Instant Noodle Snack Cheesy Turkey Flavor 40g,master kong,2,0.99,Mainland China,3,Yami,Noodle,400,1600,396
Shu Zhi Meng Potato Noodle (Chieves Leaves Flat Size) 400g,shuzhimeng,0,4.59,Mainland China,4.9,Yami,Noodle,400,1600,1836
Crispy Palm Noodle Snack South American Fresh Shrimp 26g,yalan,0,0.29,Mainland China,4.4,Yami,Noodle,400,1600,116
Noodle Snack BBQ Flavor 90g,ottogi,99,0.89,Korea,4.2,Yami,Noodle,400,1600,356
WANG Cold Noodle with Soup 624g,wang food,0,4.49,Korea,4.6,Yami,Noodle,400,1600,1796
XIAOHUANXIONG Snack Instant Noodle Spciy Crab Flavor 1.62 Ounces,unif,346,1.09,Taiwan,4.6,Yami,Noodle,400,1600,436
Ppushu Ppushu Noodle Snack Spicy Rice Cake Flavor 90g,ottogi,79,0.89,Korea,4,Yami,Noodle,400,1600,356
Crispy Palm Noodle Snack Spicy Beef Flavor 26g,yalan,0,0.29,Mainland China,4.6,Yami,Noodle,400,1600,116
Crispy Palm Noodle Snack Orleans Chicken Wings 26g,yalan,0,0.29,Mainland China,4.7,Yami,Noodle,400,1600,116
Konjak Nomusubi Noodle 180g,watson,0,1.29,Mainland China,4.9,Yami,Noodle,400,1600,516
Noodle Snack Beef Flavor 26g,master kong,3,0.59,Mainland China,4.7,Yami,Noodle,400,1600,236
Noodle Snack Pork Flavor 26g,master kong,3,0.59,Mainland China,4.3,Yami,Noodle,400,1600,236
Konjac??Shirataki Noodle - Sour & Spicy Sauce / Spicy Sauce 302g,lesu,0,1.99,Mainland China,5,Yami,Noodle,400,1600,796
?€?Value Set?€?Noodle Snack 26g*14,yalan,0,3.59,Mainland China,4.6,Yami,Noodle,400,1600,1436
Crispy Palm Noodle Snack Braised Beef Flavor 26g,yalan,0,0.29,Mainland China,5,Yami,Noodle,400,1600,116
Noodle Sauce Hot Flavor 8 pack 240g,santapai,160,2.49,Mainland China,4.8,Yami,Noodle,400,1600,996
Noodle Sauce Chilli Flavor 8packs 240g,santapai,26,2.49,Mainland China,4.1,Yami,Noodle,400,1600,996
Hot pot Instant noodle 210g,moxiaoxian,0,4.99,Mainland China,4.2,Yami,Noodle,400,1600,1996
WANG Cold Noodle with Hot Sauce 624g,wang food,0,4.59,Korea,4.8,Yami,Noodle,400,1600,1836
Noodle Sauce Dan Dan Flavor 6 Packets 198g,santapai,0,7.59,Mainland China,4.8,Yami,Noodle,400,1600,3036
Noodle Savory Light Soy Sauce 800ml,coa coa,0,3.99,Mainland China,4.7,Yami,Noodle,25,100,100
Prince Noodle Seaweed Flavor 20packs,ve wong,29,3.49,Japan,4.8,Yami,Noodle,400,1600,1396
Crispy Palm Noodle Snack Roasted Fish Flavor 26g,yalan,0,0.29,Mainland China,4.4,Yami,Noodle,400,1600,116
Crispy Palm Noodle Snack Spicy Chicken Flavor 26g,yalan,0,0.29,Mainland China,4.7,Yami,Noodle,400,1600,116
Sweet Chili Noodle Sauce 300g,yuanxian,0,5.99,Mainland China,0,Yami,Noodle,400,1600,2396
Noodle Sauce-Za Jiang 150g,zhoujunji,10,1.89,Mainland China,4.1,Yami,Noodle,400,1600,756
Prince Dried Instant Noodle 20packs,ve wong,28,3.49,Taiwan,4.2,Yami,Noodle,400,1600,1396
Melamine Noodle Soup Ladle 7 #White Microwave Safe,other brands,12,0.75,Unclear,5,Yami,Noodle,400,1600,300
Instant Rice Noodle-Sour Vegetable 230g,wanghuapai,25,3.99,Mainland China,3.1,Yami,Noodle,400,1600,1596
Noodle Tomato Flavor 46g (Yamibuy will not participate in One more pack event),mofashi,1,0.99,Mainland China,3,Yami,Noodle,400,1600,396
Shu Zhi Meng  Potato Noodle (Wide Flat Size) 400g,shuzhimeng,0,4.59,Mainland China,5,Yami,Noodle,400,1600,1836
Crispy Palm Noodle Snack Cumin Barbecue Flavor 26g,yalan,0,0.29,Mainland China,4.3,Yami,Noodle,400,1600,116
?€?Gift Pack?€?Crispy Noodle Snack (3 Flavors Included) 414g,unif,0,8.89,Taiwan,4.4,Yami,Noodle,400,1600,3556
Potato Chips Braised Beef Noodle Flavor 70g,lay's,0,2.29,Mainland China,3.8,Yami,Noodle,400,1600,916
Heating Instant Noodle (Tomato) 270g,xbymc,0,9.99,Mainland China,4.5,Yami,Noodle,400,1600,3996
Noodle Sauce Preserved Pickle Vegetable 6 Packets 198g,santapai,0,7.59,Mainland China,3.2,Yami,Noodle,400,1600,3036
Noodle Sauce Chong Qing Flavor 6 Packets 198g,santapai,0,7.59,Mainland China,4.2,Yami,Noodle,400,1600,3036
Chinese Style Noodle Value Pack 615g*3,zhudafu,0,7.99,Mainland China,4.6,Yami,Noodle,400,1600,3196
Noodle Snack Grill Squid Flavor 46g (Yamibuy will not participate in One more pack event),mofashi,9,0.99,Mainland China,4.7,Yami,Noodle,400,1600,396
Instant Noodle Sweet and Sour Tomato Flavor 40g,master kong,4,0.99,Mainland China,4.8,Yami,Noodle,400,1600,396
Chongqing Noodle Seasoning 200g,chulaoguan,1,3.99,Mainland China,5,Yami,Noodle,25,100,100
Konjac Noodle 230g,onetang,7,0.99,Mainland China,5,Yami,Noodle,400,1600,396
West Lake Pure Lotus Root Noodle 300g,zhiweiguan,7,10.99,Mainland China,4.6,Yami,Noodle,400,1600,4396
"Japanese Ramen Nylon Noodle Spoon With Strainer, 8.5inch",other brands,2,2.29,Unclear,5,Yami,Noodle,400,1600,916
Self-heating Biangbiang Noodle-Mushroom Flavor 160g,beixiaoxi,2,5.99,Mainland China,4.5,Yami,Noodle,400,1600,2396
Self-heating Biangbiang Noodle-Tomato Flavor 160g,beixiaoxi,6,5.99,Mainland China,4.5,Yami,Noodle,400,1600,2396
Self-heating Biangbiang Noodle-Spicy Flavor 160g,beixiaoxi,3,5.99,Mainland China,5,Yami,Noodle,400,1600,2396
Pepper Spicy Noodle Soup 106g,haichijia,0,2.99,Mainland China,4.8,Yami,Noodle,400,1600,1196
Ao En Grilled Cold Noodle 555g,aoen,0,3.99,Mainland China,4.4,Yami,Noodle,200,800,798
?€?Hot n Spicy Value Set?€?Salty Egg Instant Noodle 92g * 3pc WONGLOKAT Herbal Tea 310ml * 6pc,other brands,0,11.14,Unclear,5,Yami,Noodle,400,1600,4456
Spicy Slide Flavored Noodle 106g,dongdong,0,1.09,Mainland China,4.7,Yami,Noodle,400,1600,436
QIAOTOU Chongqing Noodle Sauce 240g,qiao tou,49,5.29,Mainland China,4.6,Yami,Noodle,400,1600,2116
Seaweed Noodle Soup 45g,guangyou,22,1.39,Mainland China,4,Yami,Noodle,400,1600,556
AH HUANG DanDan Noodle Flavoring 150g,ah hung,12,1.49,Mainland China,4.6,Yami,Noodle,25,100,37
Noodle Sauce Cool Chili Flavor 100g,zhoujunji,16,1.49,Mainland China,4.4,Yami,Noodle,400,1600,596
Instant Rice Noodle-Spicy 230g,wanghuapai,13,3.99,Mainland China,3.4,Yami,Noodle,400,1600,1596
Noodle Sauce Spicy Flavor 6 Packets 198g,santapai,0,7.5,Mainland China,4.5,Yami,Noodle,400,1600,3000
Szechuan Spicy noodle Sauce 233g,lee kum kee,10,3.69,Hong Kong,3.6,Yami,Noodle,400,1600,1476
?€?Low Price Guarantee?€?[Bundle] Electronic Multifunctional Rice Noodle Roll Steamer*1+Wet Rice Paper Premix*3 (Flour+Purple Yam+Black Rice),changfenge,0,157.99,Mainland China,4.5,Yami,Noodle,25,100,3950
Mr. Lee Baked Cold Noodle 615g,other brands,0,2.49,Unclear,4.9,Yami,Noodle,400,1600,996
SMXZ Roasted Noodle 100g,shimoxiaozhen,0,1.29,Mainland China,4.4,Yami,Noodle,400,1600,516
Hanyuan Pepper Noodle 40g,szechuan flavor,0,1.49,Mainland China,5,Yami,Noodle,400,1600,596
"?€?Low Price Guarantee?€?Electronic Multifunctional Rice Noodle Roll Steamer 6L, New Version",changfenge,0,146.99,Mainland China,4.6,Yami,Noodle,25,100,3675
Hand-Cut Style Noodles 1000g,jinmailang,19,2.59,Mainland China,4.8,Yami,Noodle,400,1600,1036
Dried Noodles (Somen) 3Ib,yissine,0,4.99,Korea,0,Yami,Noodle,400,1600,1996
Japanese Buckwheat Soba Noodles 2Ib,assi brand,0,3.99,Korea,0,Yami,Noodle,200,800,798
Konjac Noodles Shirataki Noodles 260g,kangershuang,105,2.79,Mainland China,4.8,Yami,Noodle,400,1600,1116
Organic Lanzhou Ramen 907g,weiquan,46,4.39,United States,4.8,Yami,Noodle,400,1600,1756
Classic Wide Foodle 200g,zhongnong,1,4.99,Taiwan,5,Yami,Noodle,400,1600,1996
Lanzhou Style Noodles 340g,chunsi,72,1.69,Mainland China,4.8,Yami,Noodle,400,1600,676
Shanxi Style Noodles 340g,chunsi,43,1.69,Mainland China,4.5,Yami,Noodle,25,100,42
Shandong Style Noodles 340g,chunsi,48,1.69,Mainland China,4.6,Yami,Noodle,25,100,42
XO Sauce Flavor Non-fried Mix Noodles 5pc,sautao,10,4.99,Hong Kong,3.2,Yami,Noodle,400,1600,1996
Joseph Joseph Veggie Noodle Cutter with 3 types of blades (Spiro) Green,joseph joseph,0,25.26,England,0,Yami,Noodle,400,1600,10104
Guilin Ricestick Vermicelli (L) 400g,dragonfly brand,4,1.49,Mainland China,4.5,Yami,Noodle,400,1600,596
Mung Bean Vermicelli Net 456g,double happiness,3,3.89,Mainland China,5,Yami,Noodle,400,1600,1556
Bean Thread 200g,big green,38,2.29,Mainland China,4.6,Yami,Noodle,400,1600,916
Owlting Dragonfruit Wave Noodles 500g,cbgy,2,7.99,Taiwan,4,Yami,Noodle,400,1600,3196
XIN YE Guanmiao Sliced Noodles 400g,formosa yay,29,3.69,Taiwan,5,Yami,Noodle,400,1600,1476
Nabeyaki Egg Noodles with Scallop 535g,chia yi shi ri,3,16.49,Mainland China,3.3,Yami,Noodle,200,800,3298
Xibei Style Noodles 454g,chunsi,29,1.69,Mainland China,4.3,Yami,Noodle,25,100,42
Menraku Miso Tonkotsu 186.4g,hikari,4,3.29,Japan,4.5,Yami,Noodle,400,1600,1316
Organic Buckwheat Ramen 4 Pieces 280g,big green,7,5.99,Mainland China,4,Yami,Noodle,400,1600,2396
Guan Miao Noodles 1000g,shin horng,1,5.99,Taiwan,5,Yami,Noodle,400,1600,2396
Dried Noodles (3.2mm Wide Noodles) 410g,ynym,0,4.65,Mainland China,0,Yami,Noodle,400,1600,1860
Tomosiraga Somen 1lb,sukina,0,1.89,Korea,5,Yami,Noodle,400,1600,756
Lao Zhengzhou Braised Noodles Nourishing Lamb Flavor 110g*4,lsj,0,7.99,Mainland China,4.9,Yami,Noodle,400,1600,3196
SHANDONGTECHANZHENGZONG Mung bean Longkou fans 500g,double pagoda,0,3.39,Mainland China,4.8,Yami,Noodle,400,1600,1356
ENLIEN Guan Miao Noodles 480g,ease taste,0,2.59,Taiwan,5,Yami,Noodle,400,1600,1036
Egg Flavor Noodles 600g,xiangnian,0,2.79,Mainland China,5,Yami,Noodle,400,1600,1116
Potato Starch Vermicelli,other brands,0,2.19,Unclear,5,Yami,Noodle,400,1600,876
Potato Starch Vermicelli,other brands,0,2.19,Unclear,4.4,Yami,Noodle,400,1600,876
Yam Cake Slice Black Konjac Slice 190g,spring farm,0,1.69,Mainland China,4.9,Yami,Noodle,400,1600,676
Organic Ten Grains Buckwheat Noodles 300g,newture,0,5.99,Taiwan,5,Yami,Noodle,400,1600,2396
FLOUR NOODLES 400g,sunchi,0,2.49,Taiwan,5,Yami,Noodle,400,1600,996
Chinese Dried Yellow Instant Noodles 400g,three deer brand,0,1.39,Unclear,4.5,Yami,Noodle,400,1600,556
Organic Brown Rice Rotini 250g,big green,0,4.99,Mainland China,3,Yami,Noodle,400,1600,1996
Organic Brown Rice Ramen 4 Pieces 280g,big green,0,6.99,Mainland China,3.5,Yami,Noodle,400,1600,2796
Organic Brown Rice Penne 250g,big green,0,5.99,Mainland China,4.5,Yami,Noodle,400,1600,2396
Organic Japanese Udon 453g,weiquan,0,2.39,United States,5,Yami,Noodle,400,1600,956
Black Pepper XO Sauce Flavor Non-fried Mix Noodles 5pc 435g,sautao,4,4.69,Hong Kong,3,Yami,Noodle,400,1600,1876
TIAN TIAN JIAN Dried Wild Yam Noodles 1000g,other brands,0,7.99,Unclear,5,Yami,Noodle,400,1600,3196
HSIN TUNG YANG Sliced Noodles 900g,hsintungyang,0,4.99,Taiwan,4.9,Yami,Noodle,400,1600,1996
Chun Si Shandong Style Noodles 1800g,chunsi,0,6.99,Mainland China,4.6,Yami,Noodle,25,100,175
Chun Si Shanxi Dried Noodles 1800g,chunsi,0,6.99,Mainland China,4.5,Yami,Noodle,25,100,175
Premium Crispy Frying Mix Batter 500g,farm group,0,3.19,Korea,4,Yami,Noodle,400,1600,1276
Vermicelli With Soup 300g,go cha,0,3.99,Taiwan,4.8,Yami,Noodle,400,1600,1596
Oriental Style Vermicelli (Thick) 500g,watson,0,3.39,Japan,4.7,Yami,Noodle,400,1600,1356
Oriental Style Vermicelli (Thin) 500g,watson,0,3.39,Japan,4.9,Yami,Noodle,400,1600,1356
Crystal Vermicelli (Thick)  400g,watson,0,3.39,Mainland China,4.7,Yami,Noodle,400,1600,1356
Chun Si Beijing Longxu Noodles 1800g,chunsi,0,6.99,Mainland China,4.7,Yami,Noodle,25,100,175
Chun Si Shanxi Daoxiao Noodles 1800g,chunsi,0,6.99,Mainland China,4.8,Yami,Noodle,25,100,175
Potato Starch Vermicelli 230g,jiuzhao,0,3.99,Mainland China,5,Yami,Noodle,400,1600,1596
Sweet Potato Vermicelli  200g,jianshu,0,1.79,Mainland China,5,Yami,Noodle,400,1600,716
Organic Millet Capellini 250g,big green,0,4.99,Mainland China,0,Yami,Noodle,400,1600,1996
Organic Millet Ramen 4 Pieces 280g,big green,0,6.99,Mainland China,0,Yami,Noodle,400,1600,2796
Organic Buckwheat Penne 250g,big green,0,6.29,Mainland China,5,Yami,Noodle,400,1600,2516
Vermicelli Shao Pi 140g,jianshu,0,0.69,Mainland China,4.9,Yami,Noodle,400,1600,276
Organic Chinese Lomein 453g,weiquan,0,2.39,United States,5,Yami,Noodle,400,1600,956
Mung Bean Vermicelli 250g,dragonfly brand,4,1.99,Mainland China,4.8,Yami,Noodle,400,1600,796
Hot Noodles with Sichuan Pepper Dressing 120g,shanfeng,3,4.79,Taiwan,4.3,Yami,Noodle,400,1600,1916
Organic Konjac Oat Fettuccini 200g,big green,0,2.99,Mainland China,0,Yami,Noodle,25,100,75
BGREEN Organic Buckwheat Angel Hair Pasta 250g,big green,5,4.99,Mainland China,4.2,Yami,Noodle,400,1600,1996
Organic Konjac Capellini 200g,big green,0,2.99,Mainland China,0,Yami,Noodle,25,100,75
Hot & Dry Noodles 675g,cailinji,0,11.99,Mainland China,4.9,Yami,Noodle,400,1600,4796
Sliced Noodles (Green Curry) 160g*3,grandma noodles,0,11.99,Mainland China,4.2,Yami,Noodle,400,1600,4796
Tokyo Ramen Shanghai Yangchun 400g,watson,0,2.09,Mainland China,5,Yami,Noodle,400,1600,836
Swt Potato Stch Vermic (Wide) 300g,asian taste,0,2.4,Taiwan,5,Yami,Noodle,300,1200,720
Sweet Potato Starch Vermicelli (Thin) 300g,asian taste,0,2.49,Taiwan,0,Yami,Noodle,300,1200,747
Sliced noodles 240g,xiangnian,0,1.66,Mainland China,4.9,Yami,Noodle,400,1600,664
Sweet Potato Vermicelli (Thick) 300g,other brands,0,3.29,Unclear,4.4,Yami,Noodle,400,1600,1316
Organic Somen 1lb,weiquan,0,2.29,United States,4.8,Yami,Noodle,400,1600,916
Canton Style Rice Stick Pasta Vermicelli 400g,pearl river bridge,0,1.69,Mainland China,4.8,Yami,Noodle,400,1600,676
Crystal Vermicelli (Thin) 400g,watson,0,3.39,Japan,4.8,Yami,Noodle,400,1600,1356
Chun Si Shanghai Yangchun Noodles 1800g,chunsi,0,6.99,Mainland China,4.9,Yami,Noodle,25,100,175
TaiWan  Organic multi Buckwheat noodles 300g,newture,0,5.99,Taiwan,5,Yami,Noodle,400,1600,2396
Organic Black Rice Capellini 250g,big green,0,4.99,Mainland China,0,Yami,Noodle,400,1600,1996
Organic Black Rice Penne 250g,big green,0,6.29,Mainland China,0,Yami,Noodle,400,1600,2516
MEI HEONG YUAN Sliced Noodles Spicy Mala 520g,mei heong yuen,0,9.99,Singapore,5,Yami,Noodle,400,1600,3996
SI Chuan Vermicelli 180g,jianshu,0,1.49,Mainland China,4.9,Yami,Noodle,400,1600,596
Organic Brown Rice Capellini 250g,big green,0,4.99,Mainland China,0,Yami,Noodle,400,1600,1996
Rice Stick 400g,hua a,0,1.99,Mainland China,4.3,Yami,Noodle,400,1600,796
ASIA Konjac Noddles large 200g,asia foods,0,1.59,Mainland China,4.5,Yami,Noodle,200,800,318
Hot Noodles with Garlic Pepper Dressing 118g,shanfeng,1,4.69,Taiwan,3,Yami,Noodle,400,1600,1876
Organic Soba 3Ib,organic ranch,0,8.99,United States,0,Yami,Noodle,400,1600,3596
BGREEN Organic Brown Rice Angel Hair Pasta 250g,big green,2,4.79,Mainland China,5,Yami,Noodle,400,1600,1916
Yellow Noodles 600g,shin horng,0,2.99,Taiwan,0,Yami,Noodle,400,1600,1196
Hot Noodles with Ginger Sesame Dressing Portion for Two 240g EXP: DD/MM/YY,shanfeng,0,7.99,Taiwan,0,Yami,Noodle,400,1600,3196
Fans 300g,mr fang's store,0,4.99,Mainland China,5,Yami,Noodle,400,1600,1996
XIAANGNIAN Knife Sliced Wheat Core Noodles-Egg Flavor 200g,xiangnian,0,1.79,Mainland China,5,Yami,Noodle,400,1600,716
Hot & Dry Noodles (Original) 700g,cailinji,0,11.99,Mainland China,4.8,Yami,Noodle,400,1600,4796
Sobameshi 179g,yaokin,0,14.99,Japan,0,Yami,Noodle,400,1600,5996
Noodles Handmade Noodles 600g,dajia,0,4.59,Taiwan,3.7,Yami,Noodle,200,800,918
Itsuki Ramen Kyushu Tonkusu 174g,other brands,0,4.99,Unclear,4.5,Yami,Noodle,400,1600,1996
Itauki Hakata Osshol Ramen 104g,mitsuki,0,3.49,Japan,4.8,Yami,Noodle,400,1600,1396
Organic Soba Noodles,watson,0,5.99,Japan,4.7,Yami,Noodle,400,1600,2396
Organic Black Rice Ramen 4 Pieces 280g,big green,0,6.99,Mainland China,4.5,Yami,Noodle,400,1600,2796
Jiu Shao Fen Potato Starch Vermicelli 450g,jiuzhao,0,3.99,Mainland China,4.6,Yami,Noodle,400,1600,1596
Ban Mee - Original 530g,mei heong yuen,0,4.99,Singapore,4.6,Yami,Noodle,400,1600,1996
Mung bean Longkou Vermicelli 180g,panda,0,1.39,Mainland China,4.7,Yami,Noodle,400,1600,556
Potato Vermicelli 180g,jianshu,0,1.49,Mainland China,4.4,Yami,Noodle,400,1600,596
Potato Vermicelli 180g,jianshu,0,1.49,Mainland China,4.7,Yami,Noodle,400,1600,596
Organic Buckwheat Rotini 250g,big green,0,6.29,Mainland China,5,Yami,Noodle,400,1600,2516
Organic Buckwheat Ramen 4 Pieces 280g,big green,0,6.99,Mainland China,3.5,Yami,Noodle,400,1600,2796
Sweet Potato Vermicelli 480g,shifenyihao,0,3.19,Mainland China,4.3,Yami,Noodle,400,1600,1276
Vermicerlli 12oz,ocm,0,1.99,Mainland China,5,Yami,Noodle,400,1600,796
Organic Korean Buck Wheat Soba 453g,weiquan,0,2.39,United States,1,Yami,Noodle,400,1600,956
Fern Root Fans 200g,shen kang,36,2.59,Mainland China,4.8,Yami,Noodle,400,1600,1036
Shanghai Style Noodles 340g,chunsi,108,1.69,Mainland China,4.9,Yami,Noodle,400,1600,676
Konjac Effect (glucomannan containing macaroni type) 120g,showa,1,2.99,Japan,5,Yami,Noodle,400,1600,1196
Bean Thread 250g,big green,59,2.59,Mainland China,4.9,Yami,Noodle,300,1200,777
CHONGQING STYLE  NOODLES 340g,chunsi,47,1.69,Mainland China,4.9,Yami,Noodle,25,100,42
Wild Yam Noodles 340g,shanfeng,17,2.99,Taiwan,4.8,Yami,Noodle,400,1600,1196
Wild Yam Noodles 340g,shanfeng,17,2.99,Taiwan,4.8,Yami,Noodle,400,1600,1196
Fine Rice Vermicelli 300g,xianbao,1,0.99,Mainland China,5,Yami,Noodle,400,1600,396
Potato Starch Vermicelli 200g,tongyufenfang,3,1.99,Mainland China,5,Yami,Noodle,400,1600,796
Organic Brown Rice Ramen 4 Pieces 280g,big green,12,5.99,Mainland China,4.3,Yami,Noodle,400,1600,2396
Stir-Fried Thin Noodles 600g,shin horng,0,4.29,Taiwan,0,Yami,Noodle,400,1600,1716
BGREEN Organic Black Rice Angel Hair Pasta 250g,big green,4,4.79,Mainland China,5,Yami,Noodle,400,1600,1916
Jing Yi Mien Noodles 5pk,jinjipai,1,7.99,Taiwan,5,Yami,Noodle,400,1600,3196
Organic Somen 3Ib,organic ranch,0,7.99,United States,0,Yami,Noodle,400,1600,3196
Sliced Noodles Red Curry 160g*3,grandma noodles,0,11.99,Mainland China,5,Yami,Noodle,400,1600,4796
ENLIEN Board Shaved Noodles 360g,ease taste,0,2.59,Taiwan,4.9,Yami,Noodle,400,1600,1036
ENLIEN Hand Board Ramen 360g,ease taste,0,1.69,Taiwan,4.6,Yami,Noodle,400,1600,676
ENLIEN Sliced Noodles 360g,ease taste,0,2.59,Taiwan,4.9,Yami,Noodle,400,1600,1036
Purple Sweet Potato Vermicelli 140g,jianshu,0,1.39,Mainland China,4.9,Yami,Noodle,400,1600,556
Itsuki Kumamoto Mokkosu Ramen 104g,mitsuki,0,3.49,Japan,4,Yami,Noodle,400,1600,1396
Fresh Sliced Noodles 400g,danshenlaing,0,3.5,Mainland China,5,Yami,Noodle,25,100,88
Yam Cake Konjac Black 250g,spring farm,0,1.69,Mainland China,4.5,Yami,Noodle,400,1600,676
Sun Right Vermicelli 40g,sunright,0,0.5,Taiwan,4.8,Yami,Noodle,400,1600,200
Chun Si Wenzhou Dried Noodles 1800g,chunsi,0,6.99,Mainland China,5,Yami,Noodle,25,100,175
Dried Flat Glass Noodele-Sweet Potato 1kg,otaste,0,8.99,Korea,5,Yami,Noodle,400,1600,3596
Sichuan Flour Noodles 1200g,yi feng,0,6.99,Taiwan,4.9,Yami,Noodle,400,1600,2796
Chun Si Sichuan Dandan Noodles 1800g,chunsi,0,6.99,Mainland China,4.9,Yami,Noodle,25,100,175
Chun Si Lanzhou Ramen Noodles 1800g,chunsi,0,6.99,Mainland China,4.8,Yami,Noodle,25,100,175
WW Oriental Style Instant NDL 500g,waiwai,0,2.49,Thailand,3.9,Yami,Noodle,400,1600,996
Japanese Izushi Soba 500g,tanabikiseimen,0,6.99,Japan,0,Yami,Noodle,400,1600,2796
Sliced Noodles Scallion Oil 520g,mei heong yuen,0,9.99,Singapore,4,Yami,Noodle,400,1600,3996
Potato Starch Vermicelli 450g,jiuzhao,0,3.99,Mainland China,4.8,Yami,Noodle,400,1600,1596
Potato Starch Vermicelli 450g,jiuzhao,0,3.99,Mainland China,4.7,Yami,Noodle,400,1600,1596
Organic White Rice Capellini 250g,big green,0,4.99,Mainland China,4.2,Yami,Noodle,400,1600,1996
Organic Buckwheat Rice Capellini 250g,big green,0,4.99,Mainland China,0,Yami,Noodle,400,1600,1996
Organic Millet Rotini 250g,big green,0,6.99,Mainland China,0,Yami,Noodle,400,1600,2796
Organic Millet Penne 250g,big green,0,6.29,Mainland China,0,Yami,Noodle,400,1600,2516
Konjac Knot Yam Cake 200g,spring farm,0,1.69,Mainland China,4.8,Yami,Noodle,400,1600,676
Gui Lin Rice Stick 300g,bamboo garden,0,1.19,Mainland China,4.9,Yami,Noodle,200,800,238
Jiangxi Rice Stick(Thick) 300g,bamboo garden,0,1.39,Mainland China,4.9,Yami,Noodle,200,800,278
Health Yam Thread 200g,matsuda,0,1.59,Japan,4.9,Yami,Noodle,400,1600,636
Crispy Noodle Snack BBQ Flavor 40g,unif,0,0.85,Taiwan,0,Yami,Noodle,400,1600,340
Xiaohuanxiong Crispy Noodle Spciy Crab Flavor 40g,unif,0,0.85,Taiwan,0,Yami,Noodle,400,1600,340
Crispy Noodle Italian Flavor 40g,unif,0,0.85,Taiwan,0,Yami,Noodle,400,1600,340
Chips Hot Chili Squid Flavor 1.76oz,lay's,12,1.99,Mainland China,4.6,Yami,Noodle,400,1600,796
GGE Hot Spicy Flavor Wheat Cracker 78g`,weilih,253,1.89,Taiwan,4.8,Yami,Noodle,400,1600,756
BBQ Flavor 50g,lay's,11,1.99,Mainland China,4.5,Yami,Noodle,400,1600,796
Lay?€?s Potato Chips Tomato Flavor 70g,lay's,9,2.69,Mainland China,5,Yami,Noodle,400,1600,1076
Potato Chips Chicken Flavor 70g,lay's,14,2.69,Mainland China,4.7,Yami,Noodle,400,1600,1076
Potato Chips Grilled Shrimp and Seafood Flavor 48g,lay's,40,1.99,Mainland China,4.7,Yami,Noodle,400,1600,796
Potato Chips Cumin Roasted Lamb Flavor 70g,lay's,27,2.49,Mainland China,4.8,Yami,Noodle,400,1600,996
LONELY GOD Vegetable Flavor Potato Twists 42g,want want,305,1.49,Taiwan,4.8,Yami,Noodle,400,1600,596
Shrimp Crackers Hot and Spicy Flavor 75g,nongshim,144,1.49,Korea,4.5,Yami,Noodle,400,1600,596
Big La Tiao (Soybean Snacks) 400g,weilong,7,6.49,Mainland China,4,Yami,Noodle,400,1600,2596
Potato Chips Crispy Thai Traditional Miang Kham Flavor 50g,lay's,21,1.99,Mainland China,4.6,Yami,Noodle,400,1600,796
Lonely God Snack Rose 86g,want want,2,2.99,Taiwan,4,Yami,Noodle,400,1600,1196
Lay's Seaweed Flavor 50g,lay's,22,1.99,Mainland China,4.9,Yami,Noodle,400,1600,796
Natural Farm Rice Crackers  60g,want want,80,1.29,Taiwan,4.7,Yami,Noodle,400,1600,516
Senbei Cheese Rice Crackers 108g,want want,185,2.59,Taiwan,4.6,Yami,Noodle,400,1600,1036
Lonely God Snack Rose 45g,want want,2,1.79,Taiwan,4.5,Yami,Noodle,400,1600,716
Rice Cracker New Year Gift Pack 828g,want want,6,19.99,Taiwan,5,Yami,Noodle,400,1600,7996
