Brand,Category,Origin,Platform,Price,Product_Name,Rate,Reviews,Sold_Monthly,Sold_Weekly,Weekly_Revenue,Sold_Weekly_Group,Price_Group
kracie,Chocolate,Japan,Yami,9.99,Frisk Neo Orange Mint Candy  105g,4,1,1600,400,3996,300+,8+
kracie,Chocolate,Japan,Yami,9.99,Frisk Neo Lemon Mint Candy 105g,4,1,1600,400,3996,300+,8+
kracie,Chocolate,Japan,Yami,2.99,Chupa Chups Candy 60g,4.9,10,1600,400,1196,300+,2+
kracie,Chocolate,Japan,Yami,4.99,Frisk Neo Grape Candy 35g,5,2,1600,400,1996,300+,4+
kracie,Chocolate,Japan,Yami,4.99,Frisk Neo Pineapple Candy  35g,4.3,3,1600,400,1996,300+,4+
bourbon,Chocolate,Japan,Yami,0.99,Roanne Chocolate Crunch,4.6,5,1600,400,396,300+,Less than 2
bourbon,Chocolate,Japan,Yami,2.89,Alfort Mini Chocolate Cookie Matcha Flavor 12pc,4.8,5,1600,400,1156,300+,2+
bourbon,Chocolate,Japan,Yami,2.99,Chocolate Egg Roll 36g,5,1,100,25,74.75,Less than 50,2+
uha,Chocolate,Japan,Yami,3.99,Brown Sugar Boba Milk Tea Flavor Soft Candy,5,3,1600,400,1596,300+,2+
bourbon,Chocolate,Japan,Yami,1.99,Fettuccine Gummy Soda 50g,,0,100,25,49.75,Less than 50,Less than 2
asahi,Chocolate,Japan,Yami,2.99,Mint Throat Lozenges Peach Flavor 30pc,4.7,18,2000,500,1495,400+,2+
asahi,Chocolate,Japan,Yami,2.19,Throat Mint Drop Grape Flavor,4.6,14,1200,300,657,200+,2+
royce,Chocolate,Japan,Yami,11.99,Nutty Bar Chocolate 6pc,,0,1600,400,4796,300+,10+
royce,Chocolate,Japan,Yami,11.99,Fruit Bar Chocolate 6pc,,0,1600,400,4796,300+,10+
royce,Chocolate,Japan,Yami,11.99,Matcha Bar Chocolate 6pc,,0,1600,400,4796,300+,10+
nestle,Chocolate,Japan,Yami,5.99,Chocolate Wafer Strawberry Flavor 10pc,5,11,1600,400,2396,300+,4+
nestle,Chocolate,Japan,Yami,5.99,Chocolate Wafer Pudding Flavor 12pc,4.7,18,1600,400,2396,300+,4+
morinaga,Chocolate,Japan,Yami,5.99,Hazelnuts and Cacao Cube 100g,5,1,1600,400,2396,300+,4+
morinaga,Chocolate,Japan,Yami,2.09,Peanut with salted caramel 38g,5,3,1600,400,836,300+,2+
morinaga,Chocolate,Japan,Yami,1.99,Peanut with Salt Butter Flavor 38g,4.7,3,1600,400,796,300+,Less than 2
morinaga,Chocolate,Japan,Yami,1.99,Candy Cola Lemon Mixed Flavor 38g,5,1,1600,400,796,300+,Less than 2
morinaga,Chocolate,Japan,Yami,2.49,Hi-Chew Premium Soft Candy White Peach Flavor,5,1,1600,400,996,300+,2+
morinaga,Chocolate,Japan,Yami,4.99,Otama Chocolate Ball Peanut Craft Coffee Style 56g,2.5,2,1600,400,1996,300+,4+
morinaga,Chocolate,Japan,Yami,1.49,Coke Pop Candy 25g,,0,1600,400,596,300+,Less than 2
kasugai,Chocolate,Japan,Yami,1.49,Confectionery Awakening Teacher Ginger Ale Flavor 29g,5,1,1600,400,596,300+,Less than 2
kasugai,Chocolate,Japan,Yami,1.89,Gummy Candy Chardonnay Juice Flavor 10pcs,5,3,1600,400,756,300+,Less than 2
kasugai,Chocolate,Japan,Yami,2.09,Gummy Candy Coke Flavor 54g,,0,1600,400,836,300+,2+
kasugai,Chocolate,Japan,Yami,0.89,Fruit Gummy 27g,2.5,2,1600,400,356,300+,Less than 2
meiji,Chocolate,Japan,Yami,6.49,Cheese Milk Chocolate Cookie 18pcs,,0,1600,400,2596,300+,6+
meiji,Chocolate,Japan,Yami,2.59,Galbo Banana Milk Candy 38g,,0,1600,400,1036,300+,2+
glico,Chocolate,Japan,Yami,3.39,Almond Chocolate 12pc,5,2,1600,400,1356,300+,2+
calbee,Chocolate,Japan,Yami,9.99,Frugra Cereal Chocolate Crunch & Banana Flavor  400g,5,3,1600,400,3996,300+,8+
meito,Chocolate,Japan,Yami,2.49,White Peach Candy 75g,,0,1600,400,996,300+,2+
kanro,Chocolate,Japan,Yami,3.29,Heart-shaped Fruit Juice Collagen Jelly Grapefruit Flavor 54g,4,6,1600,400,1316,300+,2+
kanro,Chocolate,Japan,Yami,3.29,Heart-shaped Fruit Juice Collagen Jelly Honey Melon Flavor 54g,5,1,1600,400,1316,300+,2+
kanro,Chocolate,Japan,Yami,3.29,Heart-shaped Fruit Juice Collagen Jelly White Peach Flavor 56g,4.8,9,1600,400,1316,300+,2+
nestle,Chocolate,Japan,Yami,5.99,Coffee Latte Chocolate Wafer,4.9,10,1600,400,2396,300+,4+
royce,Chocolate,Japan,Yami,13.99,Chocolate Wafer Macadamia Nuts Flavor,,0,1600,400,5596,300+,12+
royce,Chocolate,Japan,Yami,13.99,Wafer Chocolate Strawberry,,0,1600,400,5596,300+,12+
royce,Chocolate,Japan,Yami,13.99,Wafer Chocolate Matcha,5,2,1600,400,5596,300+,12+
royce,Chocolate,Japan,Yami,32.99,Assorted Cookie Tin,5,2,1600,400,13196,300+,16+
hunya foods,Chocolate,Taiwan,Yami,2.49,Brown Sugar Milk Tea QQ Chocolate 40g,,0,1600,400,996,300+,2+
hunya foods,Chocolate,Taiwan,Yami,2.49,Milk Tea QQ Chocolate Strawberry Milk Tea Flavor 40g,4.8,5,1600,400,996,300+,2+
morinaga,Chocolate,Japan,Yami,2.49,??€?Limited Edition??€?Milk Candy Salted Red Bean Paste & Salted Egg 48g,4.5,2,1600,400,996,300+,2+
lotte japan,Chocolate,Japan,Yami,1.89,Pikachu Juice Gummy Candy 28g,5,2,1600,400,756,300+,Less than 2
cupido,Chocolate,Mainland China,Yami,18.99,Chocolate Truffles Cream Flavor 175g,4.5,2,100,25,474.75,Less than 50,16+
cupido,Chocolate,Mainland China,Yami,18.99,Chocolate Truffles Coco original Flavor 175g,,0,100,25,474.75,Less than 50,16+
morinaga,Chocolate,Japan,Yami,3.49,Twig Straight Tea Chocolate Sticks 44pcs,5,1,1600,400,1396,300+,2+
cupido,Chocolate,Mainland China,Yami,18.99,Chocolate Truffles Cappuccino Flavor 175g,5,1,100,25,474.75,Less than 50,16+
nestle,Chocolate,Japan,Yami,5.99,Chocolate Wafer Caramel Banana Flavor 12pc,4.3,13,1600,400,2396,300+,4+
nestle,Chocolate,Japan,Yami,5.99,Chocolate Wafer Oat Flavor 14pc,4.7,20,1600,400,2396,300+,4+
nestle,Chocolate,Japan,Yami,5.99,??€?Spring Limited Edition??€?Chocolate Wafer Orange Flavor 10pc,4.8,11,1600,400,2396,300+,4+
furuta,Chocolate,Japan,Yami,4.99,Chocolate Egg (Toy Included),5,4,1600,400,1996,300+,4+
ishiya seika,Chocolate,Japan,Yami,19.99,White Chocolate Mille-feuille  Sakura Flavor 6pcs,4.8,9,1600,400,7996,300+,16+
pokemon,Chocolate,Japan,Yami,16.99,Pikachu Star Candy,5,1,1600,400,6796,300+,16+
red sakura,Chocolate,Taiwan,Yami,5.59,Sakura Hard Candy 96g,4,0,1600,400,2236,300+,4+
bandai,Chocolate,Japan,Yami,3.49,Doraemon Soda Candy 25g,5,2,800,200,698,100+,2+
bandai,Chocolate,Japan,Yami,1.89,Doraemon Gummy 13g,5,1,800,200,378,100+,Less than 2
orion,Chocolate,Korea,Yami,1.49,Crayon Shin-Chan Chocolate Ball 8g,5,4,1600,400,596,300+,Less than 2
orion,Chocolate,Korea,Yami,2.19,Shin Chan Candy 14g,5,3,1600,400,876,300+,2+
dao xiang cun,Chocolate,Mainland China,Yami,5.29,Cookie Chocolate Flavor 200g,4.4,7,100,25,132.25,Less than 50,4+
songwai,Chocolate,Japan,Yami,4.49,Sweet Bean Jelly Yakimo Yokan 215g,,0,1600,400,1796,300+,4+
kasugai,Chocolate,Japan,Yami,2.69,Hokkaido Matcha Milk Candy 86g,4,1,1600,400,1076,300+,2+
furuta,Chocolate,Japan,Yami,5.49,Fresh Cream Chocolate Roasted Uji Matcha Flavor 20pc,4.2,4,1600,400,2196,300+,4+
bourbon,Chocolate,Japan,Yami,5.49,Alfort Matcha Chocolate Biscuits 157g,4.7,3,1600,400,2196,300+,4+
bourbon,Chocolate,Japan,Yami,4.89,Matcha Chocolate Cake 6pc,,0,100,25,122.25,Less than 50,4+
morinaga,Chocolate,Japan,Yami,6.99,Uji Matcha Chocolate Pie 31g,4.8,6,1600,400,2796,300+,6+
home-made,Chocolate,Japan,Yami,3.79,Matcha Milk Candy  80g,5,1,1600,400,1516,300+,2+
sugar & spice,Chocolate,Taiwan,Yami,34.99,Macadamia Cake 260g,,0,1600,400,13996,300+,16+
sugar & spice,Chocolate,Taiwan,Yami,38.99,Toffee Nougat 400g,5,1,1600,400,15596,300+,16+
sugar & spice,Chocolate,Taiwan,Yami,37.99,French Nougat 400g,5,1,1600,400,15196,300+,16+
nestle,Chocolate,Japan,Yami,5.99,Matcha Tiramisu Chocolate Wafer 12pc,5,6,1600,400,2396,300+,4+
nestle,Chocolate,Japan,Yami,5.99,Japanese Kitkat Peach Flavor 12pc,4.8,12,1600,400,2396,300+,4+
nestle,Chocolate,Japan,Yami,5.99,Chocolate Wafer Sakura Flavor 11pc,4.5,15,1600,400,2396,300+,4+
fujiya,Chocolate,Japan,Yami,3.89,Matcha Mochi Chocolate 8pc,4.5,34,1600,400,1556,300+,2+
fujiya,Chocolate,Japan,Yami,3.99,Strawberry Mochi Chocolate 8pc,5,6,1600,400,1596,300+,2+
fujiya,Chocolate,Japan,Yami,3.89,Matcha Milk Candy,4.5,22,1600,400,1556,300+,2+
hello kitty,Chocolate,Japan,Yami,5.49,Shaped Chocolate Cookies 78g,5,5,1600,400,2196,300+,4+
hello kitty,Chocolate,Japan,Yami,1.99,Shaped Chocolate Cookies 39g,,0,1600,400,796,300+,Less than 2
franzzi,Chocolate,Mainland China,Yami,3.99,Cheese Chocolate Cookie 126g,5,2,1600,400,1596,300+,2+
franzzi,Chocolate,Mainland China,Yami,3.99,Matcha Chocolate Cookie 126g,5,3,1600,400,1596,300+,2+
kabaya,Chocolate,Japan,Yami,1.99,Strawberry Gummy 58g,4.9,9,1600,400,796,300+,Less than 2
senjaku,Chocolate,Japan,Yami,2.59,ICHIGO CANDY 81g,4.3,3,1600,400,1036,300+,2+
bifeiduo,Chocolate,Taiwan,Yami,2.49,Probiotics Soft Chewy Candy Strawberry Flavor 30g,,0,800,200,498,100+,2+
lotte japan,Chocolate,Japan,Yami,7.99,Tiramisu Chocolate Pie 6pc,4,1,1600,400,3196,300+,6+
asahi,Chocolate,Japan,Yami,2.29,Sakura Mint,4.6,19,2000,500,1145,400+,2+
tzylu,Chocolate,Taiwan,Yami,1.49,Strawberry Chocolate 28g,4,1,1600,400,596,300+,Less than 2
bifeiduo,Chocolate,Taiwan,Yami,2.49,Probiotics Soft Chewy Candy Original Flavor 30g,5,1,800,200,498,100+,2+
hunya foods,Chocolate,Taiwan,Yami,2.99,Chocolate Bar Hazelnut Chocolate 45g,4.5,2,1600,400,1196,300+,2+
hunya foods,Chocolate,Taiwan,Yami,2.99,77 Rich Chocolate Nougat Milk Flavor 28g,4.7,3,1600,400,1196,300+,2+
hunya foods,Chocolate,Taiwan,Yami,2.49,77 Chocolate Nougat Low Sugar 21g,,0,1600,400,996,300+,2+
hunya foods,Chocolate,Taiwan,Yami,2.49,77 Chocolate Nougat 28g,4.5,4,1600,400,996,300+,2+
ybc,Chocolate,Japan,Yami,4.59,Crunchy White Chocolate Black Cocoa Flavor 92g,4.5,2,1600,400,1836,300+,4+
bourbon,Chocolate,Japan,Yami,2.49,Alfort Mini Chocolate Biscuit Strawberry Flavor 60g,5,3,100,25,62.25,Less than 50,2+
meiji,Chocolate,Japan,Yami,2.99,Bamboo Shoot Chocolate Cookie 70g,5,8,1600,400,1196,300+,2+
bourbon,Chocolate,Japan,Yami,1.69,Petit White Chocolate Cookie Langue De Chat 47g,4.4,10,1600,400,676,300+,Less than 2
bourbon,Chocolate,Japan,Yami,1.39,Soft Chocolate Cookie 57g,4.9,17,1600,400,556,300+,Less than 2
bourbon,Chocolate,Japan,Yami,1.39,Petit Kuro Chocolate and Vanilla Cookie 58g,5,13,1600,400,556,300+,Less than 2
bourbon,Chocolate,Japan,Yami,1.69,Mini Chocolate Cake 48g,4.8,6,100,25,42.25,Less than 50,Less than 2
bourbon,Chocolate,Japan,Yami,1.69,Mini Chocolate Cookies Sandwich 47g,4.8,21,800,200,338,100+,Less than 2
bourbon,Chocolate,Japan,Yami,2.69,Fettuccine Gummy Cola Flavor Candy 100g,4.6,9,1600,400,1076,300+,2+
matchall,Chocolate,Mainland China,Yami,43.99,Peach Chocolate Gift Set 152g,4,2,1600,400,17596,300+,16+
matchall,Chocolate,Mainland China,Yami,7.99,Tofu Filled Matcha Chocolate 50g,5,4,1600,400,3196,300+,6+
matchall,Chocolate,Mainland China,Yami,7.99,Coffee Bean Filled Matcha Chocolate 55g,4.6,5,1600,400,3196,300+,6+
matchall,Chocolate,Mainland China,Yami,7.99,Blueberry Filled Matcha Chocolate 50g,4.4,5,1600,400,3196,300+,6+
matchall,Chocolate,Mainland China,Yami,7.99,Strawberry Filled Matcha Chocolate 70g,5,4,1600,400,3196,300+,6+
matchall,Chocolate,Mainland China,Yami,23.99,Matcha Nougat Rose and Pistachio Flavor 240g,5,2,1600,400,9596,300+,16+
matchall,Chocolate,Mainland China,Yami,10.99,Matcha Chocolate 28g,5,1,1600,400,4396,300+,10+
tys,Chocolate,Mainland China,Yami,2.39,Freeze Dried Whole Strawberry in chocolate  Cocoa Flavor 60g,4.7,35,1600,400,956,300+,2+
tys,Chocolate,Mainland China,Yami,2.99,Freeze Dried Whole Strawberry wrapped in Chocolate  Matcha Flavor 60g,4.8,39,1600,400,1196,300+,2+
chikodo,Chocolate,Mainland China,Yami,10.99,White Chocolate Potato Chips 120g,5,3,100,25,274.75,Less than 50,10+
chikodo,Chocolate,Mainland China,Yami,10.99,Dark Chocolate Potato Chips 120g,5,1,100,25,274.75,Less than 50,10+
chaoli,Chocolate,Mainland China,Yami,3.69,Dried Plum Candy 240g,4,1,1600,400,1476,300+,2+
crown,Chocolate,Korea,Yami,1.99,Lava Cookie Chocolate Flavor 111g,5,2,1600,400,796,300+,Less than 2
crown,Chocolate,Korea,Yami,1.39,Wafer Chocolate Flavor,5,1,1600,400,556,300+,Less than 2
crown,Chocolate,Korea,Yami,1.39,Wafer White Chocolate Flavor,,0,1600,400,556,300+,Less than 2
maizhao,Chocolate,Mainland China,Yami,8.49,Chocolate Wafer Cookie 358g,4.9,8,1600,400,3396,300+,8+
royce,Chocolate,Japan,Yami,19.99,Pure Chocolate Gift Set Cream Choco and White Choco Flavor 40pc,5,1,1600,400,7996,300+,16+
bluebird travel,Chocolate,Taiwan,Yami,26.99,Dark Chocolate Egg Roll 8pc Gift Set,5,2,100,25,674.75,Less than 50,16+
alpenliebe,Chocolate,Mainland China,Yami,4.39,Fruit Milk Hard Candy 150g,4.8,11,1200,300,1317,200+,4+
alpenliebe,Chocolate,Mainland China,Yami,4.39,Grape Milk Hard Candy 150g,5,4,1200,300,1317,200+,4+
alpenliebe,Chocolate,Mainland China,Yami,4.39,Strawberry Milk Hard Candy 150g,4.8,10,1200,300,1317,200+,4+
royce,Chocolate,Japan,Yami,15.99,Chocolate Valentine Edition 10pcs,,0,1600,400,6396,300+,14+
royce,Chocolate,Japan,Yami,52.99,Premium Cocoa Box Valentines Edition,5,1,1600,400,21196,300+,16+
mary's,Chocolate,Japan,Yami,42.99,"Sake, Tea & Strawberry Chocolate Valentine Edition 9pcs",,0,1600,400,17196,300+,16+
mary's,Chocolate,Japan,Yami,29.99,Sake & Truffle Chocolate Valentine Edition 5pcs,3,2,1600,400,11996,300+,16+
mary's,Chocolate,Japan,Yami,15.99,Veil Chocolate Valentines Edition 3pcs,3,1,1600,400,6396,300+,14+
mary's,Chocolate,Japan,Yami,15.99,Rose Chocolate Valentines Edition 3pcs,,0,1600,400,6396,300+,14+
mary's,Chocolate,Japan,Yami,29.99,Chocolate Valentines Edition 9pcs,5,3,1600,400,11996,300+,16+
mary's,Chocolate,Japan,Yami,36.99,Chocolate Valentines Edition 8pc,5,1,1600,400,14796,300+,16+
mary's,Chocolate,Japan,Yami,33.99,Chocolate Valentine Edition 12pcs,,0,1600,400,13596,300+,16+
mary's,Chocolate,Japan,Yami,25.99,Chocolate Valentines Edition 10pc,4,4,1600,400,10396,300+,16+
mary's,Chocolate,Japan,Yami,15.99,Gracious Plain Chocolate Valentine Edition 13pcs,5,2,1600,400,6396,300+,14+
mary's,Chocolate,Japan,Yami,29.99,Gracious Truffle Chocolate Valentine Edition 21pcs,,0,1600,400,11996,300+,16+
mary's,Chocolate,Japan,Yami,25.99,Bears Collection Chocolate Valentines Edition 21pcs,,0,1600,400,10396,300+,16+
popcan,Chocolate,Japan,Yami,28.99,??€?Editor's Pick??€?Fruit Lollipop Disney Edition 30pcs,4.8,12,1600,400,11596,300+,16+
nestle,Chocolate,Japan,Yami,7.99,Salty Lychee Mini Chocolate Wafer 127g,5,1,1600,400,3196,300+,6+
nestle,Chocolate,Japan,Yami,5.99,Japanese Kit Kat Chocolate Wafer Strawberry Cheesecake 10pcs,4.8,35,1600,400,2396,300+,4+
nestle,Chocolate,Japan,Yami,5.99,Japanese Kit Kat Chocolate Wafer Shinshu Fresh Apple 10pcs,5,2,1600,400,2396,300+,4+
nestle,Chocolate,Japan,Yami,5.99,Japanese Kit Kat Mini White Chocolate Wafer 12pcs,5,2,1600,400,2396,300+,4+
garden,Chocolate,Hong Kong,Yami,6.99,Chocolate Wafer 300g,,0,1600,400,2796,300+,6+
glico,Chocolate,Japan,Yami,3.9,POCKY CHERRY FLAVOR CHOCOLATE BISCUIT 2pc,,0,1600,400,1560,300+,2+
ishiya seika,Chocolate,Japan,Yami,22.99,White Chocolate with Blueberry Jam Pudding 3pcs,4.4,5,1600,400,9196,300+,16+
fujiya,Chocolate,Japan,Yami,12.99,Fruit Juice Lollipop For Healthy Teeth 25pcs,,0,1600,400,5196,300+,12+
glico,Chocolate,Japan,Yami,2.69,Lactobacillus Chocolate Cookie 15pcs,5,13,1600,400,1076,300+,2+
sugar & spice,Chocolate,Taiwan,Yami,32.99,RC03 Baby Cookies-Sea Salt Chocolate,5,1,1600,400,13196,300+,16+
matchall,Chocolate,Mainland China,Yami,12.99,Matcha Milk Almond Flavor 120g,5,2,1600,400,5196,300+,12+
matchall,Chocolate,Mainland China,Yami,12.99,Matcha Milk Candy Rose Flavor 120g,3.8,5,1600,400,5196,300+,12+
matchall,Chocolate,Mainland China,Yami,38.99,Volcanoes Chocolate 100g,4.3,3,1600,400,15596,300+,16+
cogit,Chocolate,Japan,Yami,17.99,"Hips Beauty Bagel Cushion, Bitter Chocolate",5,9,100,25,449.75,Less than 50,16+
ttl,Chocolate,Mainland China,Yami,9.99,Chocolate Cookies Large Cup 1000g,4.9,44,1600,400,3996,300+,8+
yunjian,Chocolate,Mainland China,Yami,7.99,Peanuts Nougat Candy 328g,4,3,1600,400,3196,300+,6+
fort knox,Chocolate,United States,Yami,1.99,Milk Chocolate Gold Coins 56g,,0,1600,400,796,300+,Less than 2
golden bonbon,Chocolate,Canada,Yami,14.99,Almond Nougat 299g,5,1,1600,400,5996,300+,14+
golden bonbon,Chocolate,Canada,Yami,2.99,"Jujube Nougat Original Flavor, 119g",3.8,4,1600,400,1196,300+,2+
golden bonbon,Chocolate,Canada,Yami,11.99,Almond Nougat 350g,3,1,1600,400,4796,300+,10+
bourbon,Chocolate,Japan,Yami,1.99,Hi-Chocolat Ichigo Mousse Strawberry Filled Milk Chocolate 44g,4.8,33,800,200,398,100+,Less than 2
bourbon,Chocolate,Japan,Yami,1.99,Hi-Chocolat Sepiart Dark Chocolate Slightly Sweet 57g,4.2,4,1600,400,796,300+,Less than 2
bourbon,Chocolate,Japan,Yami,1.99,Hi-Chocolat Sepiart Milk Chocolate Cream 57g,4.8,19,800,200,398,100+,Less than 2
cogit,Chocolate,Japan,Yami,17.99,"Hips Beauty Bagel Cushion, Bitter Chocolate",5,9,100,25,449.75,Less than 50,16+
ttl,Chocolate,Mainland China,Yami,9.99,Chocolate Cookies Large Cup 1000g,4.9,44,1600,400,3996,300+,8+
yunjian,Chocolate,Mainland China,Yami,7.99,Peanuts Nougat Candy 328g,4,3,1600,400,3196,300+,6+
fort knox,Chocolate,United States,Yami,1.99,Milk Chocolate Gold Coins 56g,,0,1600,400,796,300+,Less than 2
mianguozi,Chocolate,Taiwan,Yami,2.99,Cloudy Cotton Candy- Lichi Oolong 30g,5,1,1600,400,1196,300+,2+
mhggzf,Chocolate,Mainland China,Yami,2.99,Cotton Candy Passion Fruit & Green Tea Flavor 30g,4.8,8,1600,400,1196,300+,2+
nestle,Chocolate,Japan,Yami,5.99,Japanese Kit Kat Chocolate Wafer Sparkling Wine with Strawberry Flavor 12pcs,4.7,35,1600,400,2396,300+,4+
shushangshuxia,Chocolate,Mainland China,Yami,7.99,Hawthorn Syrup Lollipop 12pcs,4.2,21,1600,400,3196,300+,6+
shushangshuxia,Chocolate,Mainland China,Yami,7.99,Pear Syrup Lollipop 12pcs,5,13,1600,400,3196,300+,6+
hsufuchi,Chocolate,Taiwan,Yami,15.99,Assorted Crispy Candy Bucket 600g,5,4,1600,400,6396,300+,14+
hsufuchi,Chocolate,Taiwan,Yami,14.49,New Year Candy Bucket 550g,4.5,4,1600,400,5796,300+,14+
hsufuchi,Chocolate,Taiwan,Yami,6.99,New Year Candy 342g,4.6,7,1600,400,2796,300+,6+
fujiya,Chocolate,Japan,Yami,4.5,JAPAN FUJIYA??HELLO KITTY Strawberry Chocolate 15pc,5,1,1600,400,1800,300+,4+
healthy club,Chocolate,Japan,Yami,2.39,"Balance Power Biscuit Cocoa Chocolate Brownie Flavor, 65.6g 2pc",4.1,0,1600,400,956,300+,2+
ranli,Chocolate,Mainland China,Yami,2.29,Baked Cake Chocolate Flavor 95g,4.7,51,1600,400,916,300+,2+
kanro,Chocolate,Japan,Yami,3.69,Pikachu Gummy Lemon Flavor 56g,5,11,1600,400,1476,300+,2+
sheng zu,Chocolate,Taiwan,Yami,14.99,Soft Tribute Candy 192g,,0,1600,400,5996,300+,14+
sheng zu,Chocolate,Taiwan,Yami,14.99,Original Glutinous Sugar Vegetarian Snack 180g,3,1,1600,400,5996,300+,14+
sheng zu,Chocolate,Taiwan,Yami,14.99,Taiwan Traditional Soft Candy (Vegetarian Candy) 240g,,0,1600,400,5996,300+,14+
moranca,Chocolate,Mainland China,Yami,3.59,Sandwich Cake Chocolate Flavor 90g,4.6,74,1600,400,1436,300+,2+
bourbon,Chocolate,Japan,Yami,3.49,Almond Rush Covered with Milk Chocolate 2.11oz,5,2,100,25,87.25,Less than 50,2+
imei,Chocolate,Taiwan,Yami,12.99,Chocolate Roll Gift Set 4 Flavors 312g,5,2,1600,400,5196,300+,12+
haitai,Chocolate,Korea,Yami,8.99,Dalgona Coffee Candy 90g,4.5,4,1600,400,3596,300+,8+
lava bites,Chocolate,Mainland China,Yami,3.99,Lava Cookie Chocolate with Hazelnut Cream Flavor,4.3,15,1600,400,1596,300+,2+
lava bites,Chocolate,Mainland China,Yami,3.99,Lava Cookie Chocolate Flavor,4.2,5,1600,400,1596,300+,2+
okashi,Chocolate,Japan,Yami,25.99,Goten Okinawa Brown Sugar Chocolate Cake 8pcs,5,3,1600,400,10396,300+,16+
royce,Chocolate,Japan,Yami,15.99,Mini Chocolate Chrsitmas Gift Set,5,2,1600,400,6396,300+,14+
royce,Chocolate,Japan,Yami,27.99,Chocolate Ball Chrsitmas Gift Set,5,1,1600,400,11196,300+,16+
royce,Chocolate,Japan,Yami,69.99,Chocolate House Chrsitmas Gift Set,5,2,1600,400,27996,300+,16+
royce,Chocolate,Japan,Yami,24.99,Chocolate Cookie Christmas Gift Set 25pcs,5,1,1600,400,9996,300+,16+
royce,Chocolate,Japan,Yami,36.99,Chocolate Christmas Gift Set 28pcs,5,1,1600,400,14796,300+,16+
royce,Chocolate,Japan,Yami,26.99,Pure Chocolate Christmas Gift Set 40pcs,,0,1600,400,10796,300+,16+
calbee,Chocolate,Japan,Yami,4.99,Frugra Thunder Minibar 133g,4.7,7,1600,400,1996,300+,4+
yuraku,Chocolate,Japan,Yami,4.99,Black Choco Matcha Late Flavor 158g,5,3,1600,400,1996,300+,4+
yuraku,Chocolate,Japan,Yami,2.49,"Black Thunder Almond & Hazelnut, 43g",3,1,1600,400,996,300+,2+
yamazaki,Chocolate,Japan,Yami,3.99,BISCUIT Noir Crunch Chocolate Almmond Flavor 109g,4.5,2,1600,400,1596,300+,2+
ybc,Chocolate,Japan,Yami,3.99,YAMAZAKI Noir Crunch Chocolate Cocoa Flavor 109g,5,3,1600,400,1596,300+,2+
ribon,Chocolate,Japan,Yami,1.99,Miruku Soft Candy 59g,,0,1600,400,796,300+,Less than 2
morinaga,Chocolate,Japan,Yami,5.99,Chocolate Stick Maple Flavor 115g,5,1,1600,400,2396,300+,4+
morinaga,Chocolate,Japan,Yami,4.69,Gateau Chocolate Cake 179g,5,2,1600,400,1876,300+,4+
bourbon,Chocolate,Japan,Yami,2.59,Mini White Chocolate Sandwich Biscuits 42g,4.7,23,800,200,518,100+,2+
bourbon,Chocolate,Japan,Yami,4.69,Sylvaine Chocolate Cake 119g,4.7,6,1600,400,1876,300+,4+
wonderlab,Chocolate,Mainland China,Yami,5.29,Meal Replacement Milk Shake (Hazelnut & Dark Chocolate) 75g,4.5,0,1600,400,2116,300+,4+
ttl,Chocolate,Mainland China,Yami,8.99,Planet Cup 1.02kg,5,10,1600,400,3596,300+,8+
ttl,Chocolate,Mainland China,Yami,8.99,Planet Cup Middle Cup,5,28,1600,400,3596,300+,8+
oreo,Chocolate,Mainland China,Yami,5.99,Sandwish Biscuit Chocolate Flavor 349g,5,3,1600,400,2396,300+,4+
oreo,Chocolate,Mainland China,Yami,7.99,Sandwish Biscuit Chocolate Flavor 466g,5,2,1600,400,3196,300+,6+
crown,Chocolate,Korea,Yami,1.29,My Chew Jelly Candy Peach Flavor 32g,4.8,16,800,200,258,100+,Less than 2
meiji,Chocolate,Japan,Yami,3.99,Otsubu Apollo Double Berry Yogurt Chocolate 44g,4.8,9,1600,400,1596,300+,2+
glico,Chocolate,Japan,Yami,2.19,Pocky Classic Chocolate Biscuit Sticks 70g,5,3,1600,400,876,300+,2+
meiji,Chocolate,Japan,Yami,3.49,Chocolate Hi Milk 26pc 4.23oz,4.8,51,1600,400,1396,300+,2+
glico,Chocolate,Japan,Yami,1.99,Pocky Tasty Chocolate Cream Covered Biscuit Sticks 75g,5,44,1600,400,796,300+,Less than 2
jin man tang,Chocolate,Taiwan,Yami,6.99,JINMANTANG Brown Sugar Ginger Candy 200g,,0,1600,400,2796,300+,6+
seika foods,Chocolate,Japan,Yami,4.99,Bontan Soft Rice Candy 150g,4.6,14,1600,400,1996,300+,4+
donan,Chocolate,Japan,Yami,10.99,SHOKUHIN Hokkaido 179 Cities Dice Caramel Candy 285g,5,1,100,25,274.75,Less than 50,10+
donan,Chocolate,Japan,Yami,10.99,SHOKUHIN Hokkaido Furano Melon Caramel Dice 285g,5,2,100,25,274.75,Less than 50,10+
chun guang,Chocolate,Mainland China,Yami,3.49,Coconut Candy 680g,5,8,1600,400,1396,300+,2+
meito,Chocolate,Japan,Yami,2.49,Cantaloupe Candy 70g,5,13,1600,400,996,300+,2+
fongden,Chocolate,Taiwan,Yami,18.99,FENGDAN  English Volcanic Toffee Milk Candy 60g,4.5,2,1600,400,7596,300+,16+
m2,Chocolate,Taiwan,Yami,29.99,Power Shake Vanilla White Chocolate 8pk/box,4.3,3,1600,400,11996,300+,16+
