Product_Name,Brand,Reviews,Price,Option,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
TAK SHING HONG Dried Scallop Original 113.4g,tsh,5,18.99,2 Options,United States,4.4,Yami,Dried Fruit,400,1600,7596
Dried Glass Noodle Sweet Potato 500g,haepyo,8,4.99,No,Korea,4.5,Yami,Dried Fruit,400,1600,1996
ONETENG Freeze Dried Brown Sugar Longan Ginger White Fungus Soup 90g,sungiven foods,11,6.49,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,2596
Dried Plum Candy 240g,chaoli,1,3.69,No,Mainland China,4,Yami,Dried Fruit,25,100,92.25
Dried scallops Congree with Quinoa and Corn 2 bags,buydeem,7,4.99,No,Mainland China,4.9,Yami,Dried Fruit,25,100,124.75
Dried Chrysanthemum Tea 113.4g,richi,7,2.99,No,Mainland China,3,Yami,Dried Fruit,400,1600,1196
Dried Red Dates 340g,dandy,9,4.99,No,Hong Kong,4.9,Yami,Dried Fruit,400,1600,1996
Dried Lily Flower 114g,spring farm,22,4.59,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,1836
Dried Squid Spicy Larb Flavor 20g,bento,3,1.99,No,Thailand,4.3,Yami,Dried Fruit,300,1200,597
"Peanuts with Dried Pepper Spicy Flavor, 210g",huangfeihong,224,3.89,3 Options,Mainland China,4.8,Yami,Dried Fruit,400,1600,1556
Dried Fish Maw 79g,dandy,2,9.99,No,Hong Kong,5,Yami,Dried Fruit,400,1600,3996
Organic Dried Pitted Haw 100g,spring farm,59,3.59,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,1436
Dried Seaweed (Pressed) 105g,spring farm,3,8.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,3596
Dried Seaweed 50g,spring farm,93,4.99,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,1996
Hot Dried Cured Pork 170g USDA Certified,hsintungyang,7,11.99,No,Taiwan,3.6,Yami,Dried Fruit,400,1600,4796
Vital Dried Beef Jerky Fruit Flavor 170g,vital brand,3,16.99,3 Options,United States,5,Yami,Dried Fruit,400,1600,6796
Dried Lily Flower 114g,dandy,0,3.59,No,Hong Kong,0,Yami,Dried Fruit,400,1600,1436
Dried Bean Curd Stick 300g,jinying,3,3.69,No,Mainland China,5,Yami,Dried Fruit,400,1600,1476
Dried Anchovy 226g,haitai,0,9.99,No,Korea,0,Yami,Dried Fruit,400,1600,3996
Dried Yam Noodle 6pcs 450g,sautao,1,4.99,No,Hong Kong,5,Yami,Dried Fruit,400,1600,1996
Dried Glass Noodle-Sweet Potato 680g,jayone,21,4.99,No,Korea,5,Yami,Dried Fruit,400,1600,1996
FARMER BRAND Dried Peanuts 300g,framer brand,68,3.89,No,Singapore,4.5,Yami,Dried Fruit,25,100,97.25
Dried Prunus Persica 85g,tsh,8,6.99,No,United States,4.6,Yami,Dried Fruit,400,1600,2796
LAMSHENGKEE Dried Jasmine Buds 85g,lam sheng kee,4,8.49,3 Options,Taiwan,3.2,Yami,Dried Fruit,400,1600,3396
Yang Chun Dried Noodle 250g,shan feng,0,1.69,No,Taiwan,0,Yami,Dried Fruit,400,1600,676
Dried Rose 100g,baihuatang,5,10.99,6 Options,Mainland China,5,Yami,Dried Fruit,200,800,2198
TAK SHING HONG Dried Scallop Chilli 113.4g,tsh,4,18.99,2 Options,United States,3,Yami,Dried Fruit,400,1600,7596
Kaxing Dried Longan Pulp 283g,dandy,0,9.99,No,Hong Kong,0,Yami,Dried Fruit,400,1600,3996
Organic  Dried Rose 60g,big green,74,4.99,No,Mainland China,4.8,Yami,Dried Fruit,300,1200,1497
Dried Shiitake Mushroom 170g,nature&peo,10,10.99,No,Korea,4.9,Yami,Dried Fruit,400,1600,4396
Dried Tuna Jerky 180g,donggang,2,10.99,No,Mainland China,4,Yami,Dried Fruit,200,800,2198
Freeze Dried Whole Strawberry wrapped in Chocolate  Matcha Flavor 60g,tys,39,2.99,3 Options,Mainland China,4.8,Yami,Dried Fruit,400,1600,1196
LXS Dried Grilled Cod Slice 68g,laoxiansheng,12,2.39,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,956
SEHNG Dried Fish with Peanut Spicy Flavor 80g,trikofoods,75,2.99,No,Taiwan,4.2,Yami,Dried Fruit,400,1600,1196
Mini Soup Package (Dried Pear Slice and Fig & 5 Red &Cranberry Tremella) 153g,buydeem,1,8.99,No,Mainland China,5,Yami,Dried Fruit,25,100,224.75
Special Dried Longan Pulp 170g,roxy,17,6.29,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,2516
Dried Anise Seed 85g,heng lung,7,4.29,No,Mainland China,5,Yami,Dried Fruit,400,1600,1716
Dried Radish Leaves With Soybean Paste Rice Porridge 285g,ottogi,22,3.99,No,Korea,4.5,Yami,Dried Fruit,400,1600,1596
Dried Pollack & Kmchi Rice Porridge 285g,ottogi,24,3.99,No,Korea,4.3,Yami,Dried Fruit,400,1600,1596
Dried Seaweed Knot 200g,chanzuiba,2,3.14,No,Mainland China,5,Yami,Dried Fruit,25,100,78.5
Dried Longan Seed25 142g,spring farm,43,4.99,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,1996
Dried Shredded Fish Snacks 110g,donggang,1,10.99,No,Mainland China,5,Yami,Dried Fruit,200,800,2198
Premium Dried Fungus 350g,shanliren,12,14.79,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,5916
Dried Sweet Poato 180g,syz,10,3.99,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,1596
Dried Fish Chinese Sauerkraut Flavor 50g,happy party,13,2.49,No,Mainland China,4.1,Yami,Dried Fruit,400,1600,996
Dried Yoghourt 30g,bestore,8,6.69,No,Mainland China,3.6,Yami,Dried Fruit,25,100,167.25
Dried Black Fungus 80g,dai phu,10,4.69,No,Vietnam,4.9,Yami,Dried Fruit,25,100,117.25
JAPAN  Kokusan Dried Japanese Shiitake Mushroom 40g,maruyamaseicha,6,11.99,No,Japan,4.2,Yami,Dried Fruit,400,1600,4796
Dried Mushroom 150g,shanliren,11,7.09,No,Unclear,4.5,Yami,Dried Fruit,400,1600,2836
Yunnan Dried Mushroom 50g,hexin,4,1.59,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,636
Dried Flat Glass Noodele-Sweet Potato 1000g,otaste,3,8.99,No,Korea,5,Yami,Dried Fruit,400,1600,3596
Dried Lavender 100g,baihuatang,0,10.99,6 Options,Mainland China,0,Yami,Dried Fruit,300,1200,3297
Dried Chili 100g,nsp,16,2.49,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,996
Dried Boiled Shrimp 170g,shengchanglong,16,4.49,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,1796
JIGONG Dried Fruit for Throat 88g,jigong,0,4.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,1996
Dried Seaweed Crisp Hot and Sour Flavor 160g,honlife,41,2.99,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,1196
Dried Seaweed Crisp Spicy Flavor 160g,honlife,30,3.29,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,1316
ONETENG Dried Shitake Mushroom 454g,sungiven foods,34,14.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,5996
Dried Lotus Seed 142g,spring farm,28,6.69,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,2676
Dried Bean Curb Chili Flavor 240g,txfood,28,5.89,3 Options,Mainland China,4.4,Yami,Dried Fruit,400,1600,2356
Prince Dried Instant Noodle 20packs,ve wong,28,3.49,No,Taiwan,4.2,Yami,Dried Fruit,400,1600,1396
Spicy Dried Noodle 400g*4 bags,mykuali,15,5.29,No,Malaysia,4.5,Yami,Dried Fruit,400,1600,2116
LAMSHENGKEE Dried Rose Buds 150g,lam sheng kee,22,8.59,3 Options,Taiwan,4.5,Yami,Dried Fruit,400,1600,3436
Chinese Dried Yellow Instant Noodles 400g,three deer brand,19,1.39,No,Unclear,4.5,Yami,Dried Fruit,400,1600,556
Sichuan Style Dried Spicy Radish 280g,caihuaxiang,29,3.59,No,Mainland China,4.2,Yami,Dried Fruit,100,400,359
Yueyuehong Ningxia Dried Goji Berries 250g,dali&process,7,8.23,No,Mainland China,4.7,Yami,Dried Fruit,25,100,205.75
Dried Fish with Spicy Peanuts 4 Pack*30g,yu gan de yu gan,2,11.99,3 Options,Taiwan,4,Yami,Dried Fruit,400,1600,4796
ONETENG Freeze Dried Rock Sugar Snow Pear White Fungus Soup 90g,sungiven foods,18,6.49,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,2596
YOUNIYIMIAN Dried Noodles With Sichuan Pepper 130g*4,ynym,15,8.99,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,3596
Dried Golden Shrimp Cracker 150g,donggang,0,10.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,4396
ONETENG Freeze Dried Fermented Rice Papaya White Fungus Soup 90g,sungiven foods,16,6.49,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,2596
Chinese Dried Yellow Egg Noodle 400g,three deer brand,19,2.19,No,Unclear,4.4,Yami,Dried Fruit,400,1600,876
YES SIR Crispy Dried Shrimp Original Flavor 25g,xiaxiansheng,25,4.39,3 Options,Taiwan,4.6,Yami,Dried Fruit,400,1600,1756
Dried Osmanthus Flower 85g,baihuatang,2,10.99,6 Options,Mainland China,5,Yami,Dried Fruit,300,1200,3297
YOUNIYIMIAN Dried Noodles With Capsicol 140g*4,ynym,10,8.99,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,3596
PanPan Ameria Dried Pastry Strawberry Flavor 240g,asia foods,10,4.99,2 Options,Mainland China,4.7,Yami,Dried Fruit,300,1200,1497
Dried Cordyeps Militaris Flower 57g,spring farm,6,4.39,No,Mainland China,4,Yami,Dried Fruit,400,1600,1756
Dried White Fungus 170g,gonghe,6,8.99,No,Mainland China,4.3,Yami,Dried Fruit,200,800,1798
Dried Fish Hot Spicy 50g,happy party,12,2.19,No,Mainland China,3.9,Yami,Dried Fruit,400,1600,876
?€?Frozen?€?Dried Bean Sheet 250g,watson,3,3.39,No,Mainland China,5,Yami,Dried Fruit,400,1600,1356
Dried Mushroom 50g,hexin,8,1.59,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,636
JUMINGXIANG Dried Chili Paste 528g,ju ming xiang,3,5.5,No,Mainland China,5,Yami,Dried Fruit,400,1600,2200
Dried Seaweed Crisp Knot Spicy Flavor 160g,honlife,28,3.29,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,1316
Dried Glass Noodle-Sweet Potato 1000g,haepyo,1,8.99,No,Korea,5,Yami,Dried Fruit,400,1600,3596
Dried Mushroom 50g,hongye,4,3.49,No,Mainland China,5,Yami,Dried Fruit,400,1600,1396
Dried Chrysanthemum 56.6g,tsh,4,7.29,No,United States,5,Yami,Dried Fruit,400,1600,2916
Dried Marinated Mustard 150g,yilin,1,2.59,No,Mainland China,5,Yami,Dried Fruit,400,1600,1036
Dried Noodles (Wide Sliced Noodles) 410g,ynym,1,4.65,No,Mainland China,5,Yami,Dried Fruit,400,1600,1860
JAPAN Kokusan Donko Dried Japanese Mushroom 50g,hamaotome,2,14.99,No,Japan,5,Yami,Dried Fruit,400,1600,5996
Dried Mushroom 100g,hein,8,4.99,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,1996
Organic Dried Jasmine 30g,big green,8,3.39,No,Mainland China,4.6,Yami,Dried Fruit,25,100,84.75
Dried Squid Shreds 45g,yamaei,3,8.39,No,Japan,5,Yami,Dried Fruit,400,1600,3356
Dried Prunella Vulgaris 283g,lion,2,8.99,No,Japan,5,Yami,Dried Fruit,400,1600,3596
Dried Longan Gelatin Soup 106g,buydeem,2,6.89,No,Mainland China,4,Yami,Dried Fruit,25,100,172.25
Dracula Yogurt Flavor Cake Dried Mango Filling 135g,dracula,13,3.59,No,Mainland China,4.5,Yami,Dried Fruit,25,100,89.75
Dried Erjingtiao Chili 100g,szechuan flavor,0,2.19,No,Mainland China,0,Yami,Dried Fruit,400,1600,876
Dried Chili Seasoning 100g,jinhong,2,2.49,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,996
LAMSHENGKEE Dried Lily Bulb 340g,lam sheng kee,9,12.69,No,Taiwan,5,Yami,Dried Fruit,400,1600,5076
"Dried Fish with Honey Mustard Peanuts, 5 Pack*30g",yu gan de yu gan,3,10.99,3 Options,Taiwan,5,Yami,Dried Fruit,400,1600,4396
Dried Baby Chrysanthemum 100g,baihuatang,3,10.99,6 Options,Mainland China,5,Yami,Dried Fruit,200,800,2198
Dried Red Dates 500g,dandy,1,10.25,No,Hong Kong,5,Yami,Dried Fruit,400,1600,4100
Scallops Dried Scallops Soup Base 50g,ajinomoto,0,3.49,No,Japan,0,Yami,Dried Fruit,300,1200,1047
Hot & Spicy Dried Snack 300g,shudaoxiang,4,9.99,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,3996
Dried mushroom,sungiven foods,2,12.99,No,Mainland China,4,Yami,Dried Fruit,400,1600,5196
Dried Noodles,deximich,0,5.59,No,Mainland China,0,Yami,Dried Fruit,400,1600,2236
Dried Fruit Butter Cookie 9/box 225g,jd gift,0,39.99,No,Taiwan,0,Yami,Dried Fruit,400,1600,15996
Dried Prickly Ash (Red Pepper) 113g,super brand,1,4.29,No,Mainland China,5,Yami,Dried Fruit,400,1600,1716
Dried Lavender 50g,shanliren,2,3.99,No,Unclear,3,Yami,Dried Fruit,400,1600,1596
Dried Prickly Ash 99g,us-farmers,0,10.99,No,United States,0,Yami,Dried Fruit,400,1600,4396
Balance Power Biscuit Mixed Fruit Flavor 70g 2pc,healthy club,18,2.49,5 Options,Japan,4.2,Yami,Dried Fruit,400,1600,996
CANTON Chinese Style Shrimp Noodle Thin 450g,other brands,2,2.99,No,Unclear,5,Yami,Dried Fruit,400,1600,1196
CHUNG CHOU CITY Dried Seaweed 50g,chungchou city,1,2.99,No,United States,5,Yami,Dried Fruit,25,100,74.75
[Mainland China Direct Mail] Baicao Flavor-Squid Squid Dried Squid Snacks 80g,be & cheery,0,12.9,8 Options,Mainland China,0,Yami,Dried Fruit,200,800,2580
CHUNG CHOU CITY Dried White Fungus 350g,chungchou city,2,11.99,No,United States,5,Yami,Dried Fruit,400,1600,4796
CHUNG CHOU CITY Dried Compressed Black Fungus 200g,chungchou city,2,6.99,No,United States,5,Yami,Dried Fruit,400,1600,2796
CHUNG CHOU CITY Dried Rose 120g,chungchou city,0,6.99,No,United States,0,Yami,Dried Fruit,400,1600,2796
CHUNG CHOU CITY Dried White Fungus 100g,chungchou city,1,4.99,No,United States,5,Yami,Dried Fruit,25,100,124.75
Wei Long Tofu stick snack spicy flavor  70g,weilong,7,1.69,No,Mainland China,5,Yami,Dried Fruit,400,1600,676
Stinky Tofu Cumin Flavor,wenheyou,9,3.99,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,1596
Stir Fried Shredded Marlin Fish Floss 250g,chien jung foods,4,8.89,No,Taiwan,4.8,Yami,Dried Fruit,400,1600,3556
Preserved Radish 400g,dandy,0,1.89,No,Hong Kong,0,Yami,Dried Fruit,400,1600,756
DONGMINGDAQIAO 300g,grand master,3,3.59,No,Mainland China,2.7,Yami,Dried Fruit,25,100,89.75
Deep Sea Seaweed 20g,ayibo,0,1.99,No,Mainland China,0,Yami,Dried Fruit,300,1200,597
Beancurd Knot Soybean Knot 300g,asian taste,31,3.29,No,Taiwan,4.9,Yami,Dried Fruit,300,1200,987
Organic Codonopsis 100g,big green,8,6.99,No,Mainland China,5,Yami,Dried Fruit,25,100,174.75
Fried Pork with Sesame 5oz,hsintungyang,22,10.99,No,Taiwan,4.7,Yami,Dried Fruit,400,1600,4396
Premium Pork Luncheon Meat 440g,maling,45,5.59,6 Options,Mainland China,4,Yami,Dried Fruit,400,1600,2236
KAMYENJAN Chinese Sausage -Sweet 283g USDA Certified,kim ram jam,93,5.29,No,Taiwan,4.6,Yami,Dried Fruit,400,1600,2116
Braised Chicken Feet Spicy 95g,zxj,17,5.49,5 Options,Mainland China,4.8,Yami,Dried Fruit,400,1600,2196
Cured Chinese Style Sweet Sausage 340g USDA Certified,venus,16,5.49,No,United States,4.6,Yami,Dried Fruit,400,1600,2196
Vegetarian Wrapper,hongye,54,3.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,1596
Shredded vegetarian meat barbecue flavor 200g,be & cheery,22,2.99,No,Mainland China,4.6,Yami,Dried Fruit,100,400,299
Bean Curd Strips 390g,asian taste,20,4.99,No,Taiwan,4.5,Yami,Dried Fruit,300,1200,1497
HanHeng Dry Seaweed Sliced 7oz,hanheng taste,48,2.99,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,1196
Spicy Beef Jerky 226g,king?€?s,9,17.99,7 Options,Taiwan,5,Yami,Dried Fruit,400,1600,7196
Braised Chicken Feet 95g,zxj,19,5.49,5 Options,Mainland China,4.3,Yami,Dried Fruit,400,1600,2196
Luncheon Meat Pork and Chicken 12oz,maling,2,3.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,1596
Water Added Cooked Ham 454g USDA Certified,bristol,11,5.39,No,United States,3.5,Yami,Dried Fruit,200,800,1078
Bean Curd Sticks 280g,asian taste,25,4.69,No,Taiwan,4.6,Yami,Dried Fruit,300,1200,1407
Spicy Mushroom Meat 96g,jindazhou,3,2.99,No,Mainland China,4.3,Yami,Dried Fruit,400,1600,1196
WANG Pollock Slice 142g,wang food,2,10.99,No,Korea,4.5,Yami,Dried Fruit,400,1600,4396
Hot Pot Beancurd Slices 100g,dietary its flavor,1,5.29,No,Mainland China,5,Yami,Dried Fruit,400,1600,2116
Soyabean Stick 200g,haojia,0,2.49,No,Mainland China,0,Yami,Dried Fruit,400,1600,996
Bestal luncheon Meat 340g(multiple package),maling,27,4.19,6 Options,Mainland China,4.1,Yami,Dried Fruit,400,1600,1676
TS Radix Axtragali Slice (AA) 10oz,tsh,0,18.99,No,United States,0,Yami,Dried Fruit,400,1600,7596
Sichuan Spicy Sausage 340g USDA Certified,venus,5,7.29,No,United States,3.4,Yami,Dried Fruit,400,1600,2916
WEI CHUAN Pork Sung 113g,weiquan,29,3.89,No,United States,4.7,Yami,Dried Fruit,400,1600,1556
HARDFORD Luncheon Loaf 340g USDA Certified,asian taste,38,2.89,No,Taiwan,4.2,Yami,Dried Fruit,300,1200,867
Hot Pot Been Curd Sheet 200g,lam sheng kee,38,4.39,No,Taiwan,4.8,Yami,Dried Fruit,400,1600,1756
Taiwanese Sausage 10oz,hongye,9,6.59,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,2636
Kaoliang Liquor BBQ Mullet Roe 100g,mijiangdezaoka,0,25.99,No,Taiwan,0,Yami,Dried Fruit,400,1600,10396
All Spice Flavored Beef Jerky 8oz,king?€?s,8,17.99,7 Options,Taiwan,4.5,Yami,Dried Fruit,400,1600,7196
Beancurd Sheet 188g,puqi,24,2.59,No,Mainland China,3.9,Yami,Dried Fruit,400,1600,1036
Zongzi Rope,other brands,9,1.99,2 Options,Unclear,4.9,Yami,Dried Fruit,400,1600,796
Teriyaki Beef Jerky Strip 226g,king?€?s,11,17.99,7 Options,Taiwan,5,Yami,Dried Fruit,400,1600,7196
Sun Right Seaweed Soup (Egg Flavor) 80g 3 Minute Ready Soup,sunright,2,4.99,3 Options,Taiwan,5,Yami,Dried Fruit,400,1600,1996
Chinese Ham Luncheon Meat 340g,ra's farm,8,4.09,No,United States,3.5,Yami,Dried Fruit,400,1600,1636
White Wine With Rose Flavor 397g,orchard sausages inc.,1,12.99,No,United States,5,Yami,Dried Fruit,400,1600,5196
SUOLUOMEI Preserved Bamboo 248g,suo luo mei,12,2.49,No,Mainland China,4,Yami,Dried Fruit,400,1600,996
Sushi Nori 25g,kim nori,1,3.49,No,Japan,5,Yami,Dried Fruit,400,1600,1396
Mushroom Roll 100g,yifen,7,3.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,1596
Fried Clam Meat Barbecue Flavor 50g,xian duo xian,3,1.89,3 Options,Mainland China,4,Yami,Dried Fruit,400,1600,756
Alcohol Flavor 397g,orchard sausages inc.,1,12.99,No,United States,5,Yami,Dried Fruit,400,1600,5196
Chinese Style Bacon Long Cut 439g,orchard sausages inc.,1,16.99,No,United States,5,Yami,Dried Fruit,400,1600,6796
Cheese Fish Cake 115g,bestore,6,4.69,No,Mainland China,3.8,Yami,Dried Fruit,25,100,117.25
Sun Right Seaweed Soup (Seafood Flavor) 80g 3 Minute Ready Soup,sunright,5,4.99,3 Options,Taiwan,5,Yami,Dried Fruit,400,1600,1996
Spicy Vegeterian Beef 130g,three squirrels,2,6.99,No,Mainland China,3.5,Yami,Dried Fruit,400,1600,2796
Chinese Style Bacon Short Cut 227g,orchard sausages inc.,0,10.99,No,United States,0,Yami,Dried Fruit,400,1600,4396
TS Spica Prunellae (AAA) 226.8g,tsh,2,7.99,No,United States,5,Yami,Dried Fruit,400,1600,3196
Premium Tofu Skin 170g,jimei,13,4.29,No,Mainland China,3.1,Yami,Dried Fruit,400,1600,1716
Roasted BBQ Squid Slices 227g,king?€?s,3,19.99,7 Options,Taiwan,4.3,Yami,Dried Fruit,400,1600,7996
Gomphrena Globosa Tea 30g,big green,1,1.69,No,Mainland China,5,Yami,Dried Fruit,200,800,338
Gaotong Preserved Radish 400g,dandy,0,1.99,No,Hong Kong,0,Yami,Dried Fruit,400,1600,796
Roasted  Layer Seaweed 20g,nh,3,1.89,No,Korea,5,Yami,Dried Fruit,400,1600,756
Cod Fish Stick Original Flavor 18*20pcs,haoyudao,3,6.49,No,Mainland China,4.3,Yami,Dried Fruit,400,1600,2596
CHUNG CHOU CITY Indonesian Bird Nest 250g,chungchou city,13,650,No,United States,4.8,Yami,Dried Fruit,1000,4000,650000
?€?Frozen?€?Garlic Whole Cooked Crawfish 907g,captain jack,1,9.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,3996
Bean Curd Sticks 280g,asian taste,25,4.69,No,Taiwan,4.6,Yami,Dried Fruit,300,1200,1407
?€?Frozen?€?Japanese Wagyu Strip Loin Sliced A5 0.5lb,j basket,1,54.99,No,Japan,5,Yami,Dried Fruit,400,1600,21996
HanHeng Dry Seaweed Sliced 7oz,hanheng taste,48,2.99,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,1196
?€?Frozen?€?Crispy Pancake (Scallion) 450g,asian choice,0,3.99,No,Unclear,0,Yami,Dried Fruit,300,1200,1197
?€?Frozen?€?Beef Meat Ball 226g,weiquan,1,4.49,No,United States,5,Yami,Dried Fruit,400,1600,1796
?€?Frozen?€?Beef Tendon Ball 226g,weiquan,1,4.49,No,United States,5,Yami,Dried Fruit,400,1600,1796
?€?Frozen?€?Savory Sausage 220g,meizhoudongpo,1,9.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,3996
?€?Frozen?€?Tilapia With Pickled Vegetable and Chili 500g,xiangtai,1,8.59,No,Mainland China,5,Yami,Dried Fruit,400,1600,3436
?€?Frozen?€?Tilapia Fillets Sliced 340g,taste of mainland china,4,5.39,No,Mainland China,5,Yami,Dried Fruit,400,1600,2156
?€?Frozen?€?Hotpot Shrimp Paste Meat 150g,icook,0,4.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,1996
?€?Frozen?€?Fish Ball 192g,che il jedang,0,2.99,No,Korea,0,Yami,Dried Fruit,25,100,74.75
?€?Frozen?€?CJ Bibigo/Grilled Spanish Mackerel 60g,che il jedang,0,4.99,No,Korea,0,Yami,Dried Fruit,25,100,124.75
?€?Frozen?€?SF-Reikun Hamachi Slice 79g,onsui,0,4.39,No,Japan,0,Yami,Dried Fruit,400,1600,1756
?€?Frozen?€?Crawfish Hot Spicy 1.5lb,icook,1,8.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,3596
